id_tabungan,counter_tabungan,tanggal_nabung,nama_goal,target_nominal,nominal_nabung,total_terkumpul,sisa_target,status,jarak_hari_nabung,persentase_terkumpul
TAB-0932,16,2023-03-06,Tanpa Nama,6140000,296164,5117369,1022631,Belum Selesai,51,83.34
TAB-0932,17,2023-03-31,Tanpa Nama,6140000,225221,5342590,797410,Belum Selesai,25,87.01
TAB-0932,18,2023-04-23,Tanpa Nama,6140000,309845,5652435,487565,Belum Selesai,23,92.06
TAB-0932,19,2023-05-07,Tanpa Nama,6140000,313657,5966092,173908,Belum Selesai,14,97.17
TAB-0932,20,2023-05-16,Tanpa Nama,6140000,173908,6140000,0,Selesai,9,100.0
TAB-0932,21,2023-07-02,Tanpa Nama,6140000,233338,4821205,1318795,Belum Selesai,47,78.52
TAB-0933,1,2022-03-02,Kado Ultah Pacar,700000,44205,44205,655795,Belum Selesai,0,6.32
TAB-0933,2,2022-03-31,Kado Ultah Pacar,700000,43820,88025,611975,Belum Selesai,29,12.58
TAB-0933,3,2022-04-27,Kado Ultah Pacar,700000,38090,126115,573885,Belum Selesai,27,18.02
TAB-0933,4,2022-05-10,Kado Ultah Pacar,700000,35201,161316,538684,Belum Selesai,13,23.05
TAB-0933,5,2022-05-25,Kado Ultah Pacar,700000,40384,201700,498300,Belum Selesai,15,28.81
TAB-0933,6,2022-06-13,Kado Ultah Pacar,700000,41000,243327,456673,Belum Selesai,19,34.76
TAB-0933,7,2022-06-30,Kado Ultah Pacar,700000,34269,277596,422404,Belum Selesai,17,39.66
TAB-0933,8,2022-07-08,Kado Ultah Pacar,700000,38963,316559,383441,Belum Selesai,8,45.22
TAB-0933,9,2022-07-29,Kado Ultah Pacar,700000,35933,352492,347508,Belum Selesai,21,50.36
TAB-0933,10,2022-08-10,Kado Ultah Pacar,700000,38445,390937,309063,Belum Selesai,12,55.85
TAB-0933,11,2022-08-22,Kado Ultah Pacar,700000,38402,429339,270661,Belum Selesai,12,61.33
TAB-0933,12,2022-09-07,Kado Ultah Pacar,700000,43491,472830,227170,Belum Selesai,16,67.55
TAB-0933,13,2022-09-18,Kado Ultah Pacar,700000,35203,508033,191967,Belum Selesai,11,72.58
TAB-0933,14,2022-10-11,Kado Ultah Pacar,700000,36699,544732,155268,Belum Selesai,23,77.82
TAB-0933,15,2022-10-25,Kado Ultah Pacar,700000,38900,583632,116368,Belum Selesai,14,83.38
TAB-0933,16,2022-11-25,Kado Ultah Pacar,700000,45584,629216,70784,Belum Selesai,31,89.89
TAB-0933,17,2022-12-08,Kado Ultah Pacar,700000,44214,673430,26570,Belum Selesai,13,96.2
TAB-0933,18,2023-01-02,Kado Ultah Pacar,700000,26570,700000,0,Selesai,25,100.0
TAB-0934,1,2021-09-28,Upgrade Ram & Ssd,1060000,35789,35789,1024211,Belum Selesai,0,3.38
TAB-0934,2,2021-10-27,Upgrade Ram & Ssd,1060000,48052,83841,976159,Belum Selesai,29,7.91
TAB-0934,3,2021-11-25,Upgrade Ram & Ssd,1060000,39000,122841,937159,Belum Selesai,29,11.59
TAB-0934,4,2021-12-24,Upgrade Ram & Ssd,1060000,34935,157776,902224,Belum Selesai,29,14.88
TAB-0934,5,2022-01-24,Upgrade Ram & Ssd,1060000,41140,198916,861084,Belum Selesai,31,18.77
TAB-0934,6,2022-02-21,Upgrade Ram & Ssd,1060000,41389,240305,819695,Belum Selesai,28,22.67
TAB-0934,7,2022-03-21,Upgrade Ram & Ssd,1060000,44413,284718,775282,Belum Selesai,28,26.86
TAB-0934,8,2022-04-27,Upgrade Ram & Ssd,1060000,41523,369311,690689,Belum Selesai,37,34.84
TAB-0934,9,2022-05-23,Upgrade Ram & Ssd,1060000,39018,408329,651671,Belum Selesai,26,38.52
TAB-0934,10,2022-06-14,Upgrade Ram & Ssd,1060000,44110,452439,607561,Belum Selesai,22,42.68
TAB-0934,11,2022-06-29,Upgrade Ram & Ssd,1060000,49703,502142,557858,Belum Selesai,15,47.37
TAB-0934,12,2022-07-16,Upgrade Ram & Ssd,1060000,45292,547434,512566,Belum Selesai,17,51.64
TAB-0934,13,2022-07-30,Upgrade Ram & Ssd,1060000,33857,581291,478709,Belum Selesai,14,54.84
TAB-0934,14,2022-08-28,Upgrade Ram & Ssd,1060000,38850,620141,439859,Belum Selesai,29,58.5
TAB-0934,15,2022-10-10,Upgrade Ram & Ssd,106000000,42720,697209,362791,Belum Selesai,43,0.66
TAB-0934,16,2022-10-23,Upgrade Ram & Ssd,1060000,40127,737336,322664,Belum Selesai,13,69.56
TAB-0934,17,2022-10-31,Upgrade Ram & Ssd,1060000,37994,775330,284670,Belum Selesai,8,73.14
TAB-0934,18,2022-11-09,Upgrade Ram & Ssd,1060000,39191,814521,245479,Belum Selesai,9,76.84
TAB-0934,19,2022-12-04,Upgrade Ram & Ssd,1060000,43070,327788,732212,Belum Selesai,25,30.92
TAB-0934,20,2022-12-08,Upgrade Ram & Ssd,1060000,41853,856374,203626,Belum Selesai,4,80.79
TAB-0934,21,2022-12-17,Upgrade Ram & Ssd,1060000,39000,896083,163917,Belum Selesai,9,84.54
TAB-0934,22,2023-01-06,Upgrade Ram & Ssd,1060000,40143,936226,123774,Belum Selesai,20,88.32
TAB-0934,23,2023-01-15,Upgrade Ram & Ssd,1060000,35371,971597,88403,Belum Selesai,9,91.66
TAB-0934,24,2023-04-06,Upgrade Ram & Ssd,1060000,11119,1060000,0,Selesai,81,100.0
TAB-0934,25,2023-10-02,Upgrade Ram & Ssd,1060000,34567,1006164,53836,Belum Selesai,179,94.92
TAB-0934,26,2023-12-03,Upgrade Ram & Ssd,1060000,42717,1048881,11119,Belum Selesai,62,98.95
TAB-0935,1,2024-05-13,Modal Nikah/Tunangan,45570000,851138,851138,44718862,Belum Selesai,0,1.87
TAB-0935,2,2024-05-22,Modal Nikah/Tunangan,45570000,922554,1773692,43796308,Belum Selesai,9,3.89
TAB-0935,3,2024-06-19,Modal Nikah/Tunangan,45570000,805234,2578926,42991074,Belum Selesai,28,5.66
TAB-0935,4,2024-06-27,Modal Nikah/Tunangan,45570000,967381,3546307,42023693,Belum Selesai,8,7.78
TAB-0935,5,2024-07-05,Modal Nikah/Tunangan,45570000,846024,4392331,41177669,Belum Selesai,8,9.64
TAB-0935,6,2024-07-30,Modal Nikah/Tunangan,45570000,1108000,5500926,40069074,Belum Selesai,25,12.07
TAB-0935,7,2024-08-06,Modal Nikah/Tunangan,45570000,1004418,6505344,39064656,Belum Selesai,7,14.28
TAB-0935,8,2024-09-13,Modal Nikah/Tunangan,45570000,885831,8293972,37276028,Belum Selesai,38,18.2
TAB-0935,9,2024-10-08,Modal Nikah/Tunangan,45570000,850088,9144060,36425940,Belum Selesai,25,20.07
TAB-0935,10,2024-11-07,Modal Nikah/Tunangan,45570000,835529,9979589,35590411,Belum Selesai,30,21.9
TAB-0935,11,2024-12-01,Modal Nikah/Tunangan,45570000,828566,10808155,34761845,Belum Selesai,24,23.72
TAB-0935,12,2024-12-24,Modal Nikah/Tunangan,45570000,737201,11545356,34024644,Belum Selesai,23,25.34
TAB-0935,13,2025-01-01,Modal Nikah/Tunangan,45570000,1056824,12602180,32967820,Belum Selesai,8,27.65
TAB-0935,14,2025-01-08,Modal Nikah/Tunangan,45570000,1033597,13635777,31934223,Belum Selesai,7,29.92
TAB-0935,15,2025-01-28,Modal Nikah/Tunangan,45570000,928803,14564580,31005420,Belum Selesai,20,31.96
TAB-0935,16,2025-02-13,Modal Nikah/Tunangan,45570000,946295,15510875,30059125,Belum Selesai,16,34.04
TAB-0935,17,2025-02-27,Modal Nikah/Tunangan,45570000,838212,16349087,29220913,Belum Selesai,14,35.88
TAB-0935,18,2025-03-21,Modal Nikah/Tunangan,45570000,1012079,17361166,28208834,Belum Selesai,22,38.1
TAB-0935,19,2025-03-29,Modal Nikah/Tunangan,45570000,945403,18306569,27263431,Belum Selesai,8,40.17
TAB-0935,20,2025-04-27,Modal Nikah/Tunangan,45570000,956655,19263224,26306776,Belum Selesai,29,42.27
TAB-0935,21,2025-05-05,Modal Nikah/Tunangan,45570000,792833,20056057,25513943,Belum Selesai,8,44.01
TAB-0935,22,2025-05-27,Modal Nikah/Tunangan,45570000,757077,20813134,24756866,Belum Selesai,22,45.67
TAB-0935,23,2025-06-18,Modal Nikah/Tunangan,45570000,1010357,21823491,23746509,Belum Selesai,22,47.89
TAB-0935,24,2025-07-14,Modal Nikah/Tunangan,45570000,823374,22646865,22923135,Belum Selesai,26,49.7
TAB-0935,25,2025-08-11,Modal Nikah/Tunangan,45570000,981192,23628057,21941943,Belum Selesai,28,51.85
TAB-0935,26,2025-09-07,Modal Nikah/Tunangan,45570000,729440,24357497,21212503,Belum Selesai,27,53.45
TAB-0935,27,2025-09-14,Modal Nikah/Tunangan,45570000,862628,25220125,20349875,Belum Selesai,7,55.34
TAB-0935,28,2025-09-25,Modal Nikah/Tunangan,45570000,962370,26182495,19387505,Belum Selesai,11,57.46
TAB-0935,29,2025-10-14,Modal Nikah/Tunangan,45570000,923000,27106289,18463711,Belum Selesai,19,59.48
TAB-0935,30,2025-10-24,Modal Nikah/Tunangan,45570000,800582,27906871,17663129,Belum Selesai,10,61.24
TAB-0935,31,2025-11-05,Modal Nikah/Tunangan,45570000,967635,28874506,16695494,Belum Selesai,12,63.36
TAB-0935,32,2025-12-01,Modal Nikah/Tunangan,45570000,939414,29813920,15756080,Belum Selesai,26,65.42
TAB-0935,33,2025-12-31,Modal Nikah/Tunangan,45570000,985189,30799109,14770891,Belum Selesai,30,67.59
TAB-0936,1,2021-09-21,Beli Kipas Angin/Ac Portable,840000,84174,84174,755826,Belum Selesai,0,10.02
TAB-0936,2,2021-10-14,Beli Kipas Angin/Ac Portable,840000,81257,165431,674569,Belum Selesai,23,19.69
TAB-0936,3,2021-10-22,Beli Kipas Angin/Ac Portable,840000,82391,247822,592178,Belum Selesai,8,29.5
TAB-0936,4,2021-11-19,Beli Kipas Angin/Ac Portable,840000,99240,347062,492938,Belum Selesai,28,41.32
TAB-0936,5,2021-11-27,Beli Kipas Angin/Ac Portable,840000,97121,444183,395817,Belum Selesai,8,52.88
TAB-0936,6,2021-12-17,Beli Kipas Angin/Ac Portable,840000,82902,527085,312915,Belum Selesai,20,62.75
TAB-0936,7,2021-12-27,Beli Kipas Angin/Ac Portable,840000,108214,635299,204701,Belum Selesai,10,75.63
TAB-0936,8,2022-01-12,Beli Kipas Angin/Ac Portable,840000,89861,725160,114840,Belum Selesai,16,86.33
TAB-0936,9,2022-01-19,Beli Kipas Angin/Ac Portable,840000,94261,819421,20579,Belum Selesai,7,97.55
TAB-0937,1,2024-10-25,Modal Nikah/Tunangan,97510000,1117099,1117099,96392901,Belum Selesai,0,1.15
TAB-0937,2,2024-11-18,Modal Nikah/Tunangan,97510000,1072072,2189171,95320829,Belum Selesai,24,2.25
TAB-0937,3,2024-12-05,Modal Nikah/Tunangan,97510000,997431,3186602,94323398,Belum Selesai,17,3.27
TAB-0937,4,2024-12-15,Modal Nikah/Tunangan,97510000,880926,4067528,93442472,Belum Selesai,10,4.17
TAB-0937,5,2024-12-25,Modal Nikah/Tunangan,97510000,991415,5058943,92451057,Belum Selesai,10,5.19
TAB-0937,6,2025-01-06,Modal Nikah/Tunangan,97510000,1025638,6084581,91425419,Belum Selesai,12,6.24
TAB-0937,7,2025-01-31,Modal Nikah/Tunangan,97510000,992817,7077398,90432602,Belum Selesai,25,7.26
TAB-0937,8,2025-02-26,Modal Nikah/Tunangan,97510000,977713,8055111,89454889,Belum Selesai,26,8.26
TAB-0937,9,2025-03-25,Modal Nikah/Tunangan,97510000,864332,8919443,88590557,Belum Selesai,27,9.15
TAB-0937,10,2025-04-13,Modal Nikah/Tunangan,97510000,1009867,9929310,87580690,Belum Selesai,19,10.18
TAB-0937,11,2025-05-14,Modal Nikah/Tunangan,97510000,958566,10887876,86622124,Belum Selesai,31,11.17
TAB-0937,12,2025-05-25,Modal Nikah/Tunangan,97510000,989233,11877109,85632891,Belum Selesai,11,12.18
TAB-0937,13,2025-06-12,Modal Nikah/Tunangan,97510000,912045,12789154,84720846,Belum Selesai,18,13.12
TAB-0937,14,2025-07-13,Modal Nikah/Tunangan,97510000,873326,13662480,83847520,Belum Selesai,31,14.01
TAB-0937,15,2025-09-08,Modal Nikah/Tunangan,97510000,1177000,15809586,81700414,Belum Selesai,57,16.21
TAB-0937,16,2025-09-15,Modal Nikah/Tunangan,97510000,995677,16805263,80704737,Belum Selesai,7,17.23
TAB-0937,17,2025-09-28,Modal Nikah/Tunangan,97510000,1075763,17881026,79628974,Belum Selesai,13,18.34
TAB-0937,18,2025-10-29,Modal Nikah/Tunangan,97510000,873881,18754907,78755093,Belum Selesai,31,19.23
TAB-0937,19,2025-11-05,Modal Nikah/Tunangan,97510000,779615,19534522,77975478,Belum Selesai,7,20.03
TAB-0937,20,2025-11-08,Modal Nikah/Tunangan,97510000,969195,14631675,82878325,Belum Selesai,3,15.01
TAB-0937,21,2025-12-02,Modal Nikah/Tunangan,97510000,959416,20493938,77016062,Belum Selesai,24,21.02
TAB-0937,22,2025-12-24,Modal Nikah/Tunangan,97510000,1023144,21517082,75992918,Belum Selesai,22,22.07
TAB-0938,1,2022-01-02,Beli Sepeda Lipat/Fixie,2320000,86982,163741,2156259,Belum Selesai,0,7.06
TAB-0938,2,2022-01-21,Beli Sepeda Lipat/Fixie,2320000,76759,76759,2243241,Belum Selesai,19,3.31
TAB-0938,3,2022-03-03,Beli Sepeda Lipat/Fixie,2320000,105794,269535,2050465,Belum Selesai,41,11.62
TAB-0938,4,2022-03-14,Beli Sepeda Lipat/Fixie,2320000,84736,354271,1965729,Belum Selesai,11,15.27
TAB-0938,5,2022-03-21,Beli Sepeda Lipat/Fixie,2320000,68987,423258,1896742,Belum Selesai,7,18.24
TAB-0938,6,2022-03-31,Beli Sepeda Lipat/Fixie,2320000,80350,503608,1816392,Belum Selesai,10,21.71
TAB-0938,7,2022-04-24,Beli Sepeda Lipat/Fixie,2320000,102411,606019,1713981,Belum Selesai,24,26.12
TAB-0938,8,2022-05-23,Beli Sepeda Lipat/Fixie,2320000,82327,688346,1631654,Belum Selesai,29,29.67
TAB-0938,9,2022-06-19,Beli Sepeda Lipat/Fixie,2320000,85433,773779,1546221,Belum Selesai,27,33.35
TAB-0939,1,2020-06-11,Servis Turun Mesin,1400000,100992,703710,696290,Belum Selesai,0,50.26
TAB-0939,2,2020-07-07,Servis Turun Mesin,1400000,85360,85360,1314640,Belum Selesai,26,6.1
TAB-0939,3,2020-07-29,Servis Turun Mesin,1400000,117851,203211,1196789,Belum Selesai,22,14.52
TAB-0939,4,2020-08-28,Servis Turun Mesin,1400000,101336,304547,1095453,Belum Selesai,30,21.75
TAB-0939,5,2020-09-20,Servis Turun Mesin,1400000,89347,393894,1006106,Belum Selesai,23,28.14
TAB-0939,6,2020-10-19,Servis Turun Mesin,1400000,99423,493317,906683,Belum Selesai,29,35.24
TAB-0939,7,2020-10-28,Servis Turun Mesin,1400000,109401,602718,797282,Belum Selesai,9,43.05
TAB-0939,8,2020-12-01,Servis Turun Mesin,1400000,92876,796586,603414,Belum Selesai,34,56.9
TAB-0939,9,2020-12-23,Servis Turun Mesin,1400000,96557,893143,506857,Belum Selesai,22,63.8
TAB-0939,10,2021-01-18,Servis Turun Mesin,1400000,102183,995326,404674,Belum Selesai,26,71.09
TAB-0939,11,2021-02-04,Servis Turun Mesin,1400000,87205,1082531,317469,Belum Selesai,17,77.32
TAB-0939,12,2021-03-06,Servis Turun Mesin,1400000,113279,1195810,204190,Belum Selesai,30,85.42
TAB-0939,13,2021-03-20,Servis Turun Mesin,1400000,99559,1295369,104631,Belum Selesai,14,92.53
TAB-0939,14,2021-04-18,Servis Turun Mesin,1400000,104631,1400000,0,Selesai,29,100.0
TAB-0940,1,2020-12-18,Beli Emas Antam,6100000,522553,522553,5577447,Belum Selesai,0,8.57
TAB-0940,2,2021-01-14,Beli Emas Antam,6100000,552523,1075076,5024924,Belum Selesai,27,17.62
TAB-0940,3,2021-01-26,Beli Emas Antam,6100000,578985,1654061,4445939,Belum Selesai,12,27.12
TAB-0940,4,2021-02-16,Beli Emas Antam,6100000,602583,2256644,3843356,Belum Selesai,21,36.99
TAB-0940,5,2021-03-07,Beli Emas Antam,6100000,544280,2800924,3299076,Belum Selesai,19,45.92
TAB-0940,6,2021-03-23,Beli Emas Antam,6100000,680503,3481427,2618573,Belum Selesai,16,57.07
TAB-0940,7,2021-04-10,Beli Emas Antam,6100000,632997,4114424,1985576,Belum Selesai,18,67.45
TAB-0941,1,2020-08-26,Dana Darurat,11370000,273973,273973,11096027,Belum Selesai,0,2.41
TAB-0941,2,2020-09-08,Dana Darurat,11370000,221000,495964,10874036,Belum Selesai,13,4.36
TAB-0941,3,2020-10-07,Dana Darurat,11370000,264519,760483,10609517,Belum Selesai,29,6.69
TAB-0941,4,2020-10-29,Dana Darurat,11370000,233890,994373,10375627,Belum Selesai,22,8.75
TAB-0942,1,2022-01-10,Modal Skripsi & Jilid,1880000,51497,51497,1828503,Belum Selesai,0,2.74
TAB-0942,2,2022-01-23,Modal Skripsi & Jilid,1880000,50001,101498,1778502,Belum Selesai,13,5.4
TAB-0942,3,2022-02-11,Modal Skripsi & Jilid,1880000,55032,156530,1723470,Belum Selesai,19,8.33
TAB-0942,4,2022-03-03,Modal Skripsi & Jilid,1880000,38574,195104,1684896,Belum Selesai,20,10.38
TAB-0942,5,2022-03-25,Modal Skripsi & Jilid,1880000,52464,247568,1632432,Belum Selesai,22,13.17
TAB-0942,6,2022-04-12,Modal Skripsi & Jilid,1880000,49089,296657,1583343,Belum Selesai,18,15.78
TAB-0943,1,2024-03-10,Modal Nikah/Tunangan,65260000,6429165,33090160,32169840,Belum Selesai,0,50.71
TAB-0943,2,2024-06-30,Modal Nikah/Tunangan,65260000,5935891,5935891,59324109,Belum Selesai,112,9.1
TAB-0943,3,2024-07-23,Modal Nikah/Tunangan,65260000,7777776,13713667,51546333,Belum Selesai,23,21.01
TAB-0943,4,2024-08-16,Modal Nikah/Tunangan,65260000,7172849,20886516,44373484,Belum Selesai,24,32.01
TAB-0943,5,2024-09-05,Modal Nikah/Tunangan,65260000,5774000,26660995,38599005,Belum Selesai,20,40.85
TAB-0943,6,2024-10-18,Modal Nikah/Tunangan,65260000,6381947,39472107,25787893,Belum Selesai,43,60.48
TAB-0943,7,2024-11-08,Modal Nikah/Tunangan,65260000,6202612,45674719,19585281,Belum Selesai,21,69.99
TAB-0943,8,2024-11-23,Modal Nikah/Tunangan,65260000,7113659,52788378,12471622,Belum Selesai,15,80.89
TAB-0943,9,2024-12-11,Modal Nikah/Tunangan,65260000,6227893,59016271,6243729,Belum Selesai,18,90.43
TAB-0944,1,2020-04-25,Modal Nikah/Tunangan,15350000,1365760,1365760,13984240,Belum Selesai,0,8.9
TAB-0944,2,2020-05-16,Modal Nikah/Tunangan,15350000,1424776,2790536,12559464,Belum Selesai,21,18.18
TAB-0944,3,2020-05-26,Modal Nikah/Tunangan,15350000,1246096,4036632,11313368,Belum Selesai,10,26.3
TAB-0944,4,2020-06-05,Modal Nikah/Tunangan,15350000,1107000,5144174,10205826,Belum Selesai,10,33.51
TAB-0944,5,2020-06-30,Modal Nikah/Tunangan,15350000,1462994,6607168,8742832,Belum Selesai,25,43.04
TAB-0944,6,2020-08-15,Modal Nikah/Tunangan,15350000,1576875,9528461,5821539,Belum Selesai,46,62.07
TAB-0944,7,2020-09-03,Modal Nikah/Tunangan,15350000,1738295,11266756,4083244,Belum Selesai,19,73.4
TAB-0944,8,2020-09-17,Modal Nikah/Tunangan,15350000,1620056,12886812,2463188,Belum Selesai,14,83.95
TAB-0944,9,2020-09-26,Modal Nikah/Tunangan,15350000,1499126,14385938,964062,Belum Selesai,9,93.72
TAB-0944,10,2020-10-23,Modal Nikah/Tunangan,15350000,964062,15350000,0,Selesai,27,100.0
TAB-0945,1,2024-05-08,Modal Nikah/Tunangan,85960000,7568165,17512707,68447293,Belum Selesai,0,20.37
TAB-0945,2,2024-06-07,Modal Nikah/Tunangan,85960000,7920419,25433126,60526874,Belum Selesai,30,29.59
TAB-0945,3,2024-06-23,Modal Nikah/Tunangan,85960000,9392734,34825860,51134140,Belum Selesai,16,40.51
TAB-0945,4,2024-06-30,Modal Nikah/Tunangan,85960000,9253622,44079482,41880518,Belum Selesai,7,51.28
TAB-0945,5,2024-07-27,Modal Nikah/Tunangan,85960000,7090927,60401560,25558440,Belum Selesai,27,70.27
TAB-0945,6,2024-08-14,Modal Nikah/Tunangan,85960000,8948373,69349933,16610067,Belum Selesai,18,80.68
TAB-0945,7,2024-09-07,Modal Nikah/Tunangan,85960000,9231151,53310633,32649367,Belum Selesai,24,62.02
TAB-0945,8,2024-09-09,Modal Nikah/Tunangan,85960000,7447185,76797118,9162882,Belum Selesai,2,89.34
TAB-0945,9,2024-09-25,Modal Nikah/Tunangan,85960000,9162882,85960000,0,Selesai,16,100.0
TAB-0945,10,2024-11-04,Modal Nikah/Tunangan,85960000,9944542,9944542,76015458,Belum Selesai,40,11.57
TAB-0946,1,2020-12-12,Rakit Pc Gaming,14090000,763550,763550,13326450,Belum Selesai,0,5.42
TAB-0946,2,2020-12-30,Rakit Pc Gaming,14090000,906988,1670538,12419462,Belum Selesai,18,11.86
TAB-0946,3,2021-01-14,Rakit Pc Gaming,14090000,1065000,2736118,11353882,Belum Selesai,15,19.42
TAB-0946,4,2021-02-08,Rakit Pc Gaming,14090000,1018153,3754271,10335729,Belum Selesai,25,26.64
TAB-0946,5,2021-03-03,Rakit Pc Gaming,14090000,1026484,4780755,9309245,Belum Selesai,23,33.93
TAB-0946,6,2021-03-20,Rakit Pc Gaming,14090000,896975,5677730,8412270,Belum Selesai,17,40.3
TAB-0946,7,2021-03-30,Rakit Pc Gaming,14090000,960624,6638354,7451646,Belum Selesai,10,47.11
TAB-0946,8,2021-04-23,Rakit Pc Gaming,14090000,830961,7469315,6620685,Belum Selesai,24,53.01
TAB-0946,9,2021-05-17,Rakit Pc Gaming,14090000,1018822,8488137,5601863,Belum Selesai,24,60.24
TAB-0946,10,2021-06-13,Rakit Pc Gaming,14090000,991377,9479514,4610486,Belum Selesai,27,67.28
TAB-0946,11,2021-06-29,Rakit Pc Gaming,14090000,1093651,10573165,3516835,Belum Selesai,16,75.04
TAB-0946,12,2021-07-13,Rakit Pc Gaming,14090000,810880,11384045,2705955,Belum Selesai,14,80.8
TAB-0946,13,2021-07-30,Rakit Pc Gaming,14090000,997339,12381384,1708616,Belum Selesai,17,87.87
TAB-0946,14,2021-08-10,Rakit Pc Gaming,14090000,1096265,13477649,612351,Belum Selesai,11,95.65
TAB-0946,15,2021-08-30,Rakit Pc Gaming,14090000,612351,14090000,0,Selesai,20,100.0
TAB-0947,1,2022-03-09,Modal Nikah/Tunangan,93000000,8117933,8117933,84882067,Belum Selesai,0,8.73
TAB-0947,2,2022-04-08,Modal Nikah/Tunangan,93000000,8311189,16429122,76570878,Belum Selesai,30,17.67
TAB-0947,3,2022-05-02,Modal Nikah/Tunangan,93000000,10140881,26570003,66429997,Belum Selesai,24,28.57
TAB-0947,4,2022-05-24,Modal Nikah/Tunangan,93000000,7732661,34302664,58697336,Belum Selesai,22,36.88
TAB-0947,5,2022-06-20,Modal Nikah/Tunangan,93000000,8416032,42718696,50281304,Belum Selesai,27,45.93
TAB-0947,6,2022-07-13,Modal Nikah/Tunangan,93000000,8214755,50933451,42066549,Belum Selesai,23,54.77
TAB-0947,7,2022-08-03,Modal Nikah/Tunangan,93000000,9526223,60459674,32540326,Belum Selesai,21,65.01
TAB-0947,8,2022-08-27,Modal Nikah/Tunangan,93000000,8517193,68976867,24023133,Belum Selesai,24,74.17
TAB-0947,9,2022-09-06,Modal Nikah/Tunangan,93000000,9728053,78704920,14295080,Belum Selesai,10,84.63
TAB-0947,10,2022-09-27,Modal Nikah/Tunangan,93000000,10666492,89371412,3628588,Belum Selesai,21,96.1
TAB-0947,11,2022-10-15,Modal Nikah/Tunangan,93000000,3628588,93000000,0,Selesai,18,100.0
TAB-0948,1,2022-06-02,Staycation Bareng Temen,1080000,35223,77105,1002895,Belum Selesai,0,7.14
TAB-0948,2,2022-06-27,Staycation Bareng Temen,1080000,39717,116822,963178,Belum Selesai,25,10.82
TAB-0948,3,2022-07-18,Staycation Bareng Temen,1080000,38444,155266,924734,Belum Selesai,21,14.38
TAB-0948,4,2022-08-02,Staycation Bareng Temen,1080000,37347,192613,887387,Belum Selesai,15,17.83
TAB-0948,5,2022-08-24,Staycation Bareng Temen,1080000,41244,233857,846143,Belum Selesai,22,21.65
TAB-0948,6,2022-09-10,Staycation Bareng Temen,1080000,38233,272090,807910,Belum Selesai,17,25.19
TAB-0948,7,2022-10-09,Staycation Bareng Temen,1080000,45000,317675,762325,Belum Selesai,29,29.41
TAB-0948,8,2022-11-02,Staycation Bareng Temen,1080000,39206,356881,723119,Belum Selesai,24,33.04
TAB-0948,9,2022-12-21,Staycation Bareng Temen,1080000,39888,471849,608151,Belum Selesai,49,43.69
TAB-0948,10,2023-01-09,Staycation Bareng Temen,1080000,41242,513091,566909,Belum Selesai,19,47.51
TAB-0948,11,2023-02-07,Staycation Bareng Temen,1080000,41946,555037,524963,Belum Selesai,29,51.39
TAB-0948,12,2023-03-02,Staycation Bareng Temen,1080000,41594,596631,483369,Belum Selesai,23,55.24
TAB-0948,13,2023-03-30,Staycation Bareng Temen,1080000,34243,630874,449126,Belum Selesai,28,58.41
TAB-0948,14,2023-04-10,Staycation Bareng Temen,1080000,39282,670156,409844,Belum Selesai,11,62.05
TAB-0948,15,2023-04-30,Staycation Bareng Temen,1080000,29033,699189,380811,Belum Selesai,20,64.74
TAB-0948,16,2023-05-15,Staycation Bareng Temen,1080000,39391,738580,341420,Belum Selesai,15,68.39
TAB-0948,17,2023-05-24,Staycation Bareng Temen,1080000,46089,784669,295331,Belum Selesai,9,72.65
TAB-0948,18,2023-06-22,Staycation Bareng Temen,1080000,44543,829212,250788,Belum Selesai,29,76.78
TAB-0948,19,2023-07-18,Staycation Bareng Temen,1080000,44668,873880,206120,Belum Selesai,26,80.91
TAB-0948,20,2023-08-02,Staycation Bareng Temen,1080000,37747,911627,168373,Belum Selesai,15,84.41
